LAMMPS data file for 20 A silica coating on SiNW, created by AMAL M S, on 28-NOV-2020

3983 atoms
2 atom types


0.00 50.00  xlo xhi
0.00 50.00  ylo yhi
0.00 50.00  zlo zhi

Masses 

1 28.0855
2 15.9994

Atoms

189	2	-0.65	15.06475	12.35225	4.47858
190	2	-0.65	15.4718	10.1896	3.00276
191	2	-0.65	20.38645	11.2717	3.319645
192	1	1.3	21.568	10.43575	4.08883
193	2	-0.65	22.70285	10.07015	2.94102
194	2	-0.65	27.49805	10.6471	4.15953
195	1	1.3	28.65535	10.8854	3.031485
196	2	-0.65	29.8976	11.5094	3.882355
197	2	-0.65	34.6119	10.3533	4.32021
198	1	1.3	35.78775	10.90775	3.36749
199	2	-0.65	37.1054	11.4891	4.195685
200	2	-0.65	9.8077	13.12275	3.678945
201	1	1.3	10.81675	14.25675	3.054715
202	2	-0.65	12.01285	14.59925	4.093895
203	2	-0.65	17.44285	13.57085	4.795365
204	1	1.3	18.0739	14.2505	3.451535
205	2	-0.65	23.8264	13.1163	3.81864
206	1	1.3	25.03305	13.9563	3.08144
207	2	-0.65	26.19835	14.3532	4.15997
208	2	-0.65	30.8535	13.98455	4.492245
209	1	1.3	32.0772	14.70605	3.67391
210	2	-0.65	33.2451	13.6565	3.21554
211	1	1.3	39.45145	14.6289	3.801405
212	2	-0.65	38.18815	13.85645	4.523575
213	2	-0.65	40.62705	13.57485	3.413665
214	2	-0.65	8.30545	17.4613	3.154605
215	2	-0.65	9.99045	15.61975	2.66159
216	2	-0.65	16.8532	15.00405	2.69474
217	2	-0.65	15.6151	17.23135	3.30206
218	2	-0.65	19.28785	15.2694	3.732115
219	1	1.3	19.74455	16.49865	4.658575
220	2	-0.65	29.12075	16.67515	2.522005
221	2	-0.65	27.9478	16.06505	4.83397
222	1	1.3	28.47385	17.32325	3.91677
223	2	-0.65	32.79975	15.85805	4.612535
224	2	-0.65	36.40375	16.48215	2.601185
225	2	-0.65	35.12565	17.01565	4.90546
226	2	-0.65	38.93475	15.4585	2.51123
227	2	-0.65	39.94975	15.7032	4.95704
228	1	1.3	7.25635	18.6245	3.550095
229	2	-0.65	7.9158	19.6541	4.684615
230	1	1.3	14.38635	17.69485	4.368775
231	2	-0.65	13.18885	18.2533	3.480945
232	2	-0.65	20.3298	17.6904	3.701295
233	1	1.3	21.51275	17.97065	2.553995
234	2	-0.65	29.8389	18.08315	4.459665
235	2	-0.65	34.5735	18.3509	2.73205
236	1	1.3	35.8154	17.6481	3.53868
237	2	-0.65	36.9854	18.7927	3.91522
238	2	-0.65	41.67955	18.17985	3.086045
239	1	1.3	42.93395	17.79215	4.146425
240	2	-0.65	9.57875	22.12885	3.01941
241	2	-0.65	11.5891	20.261	2.655145
242	1	1.3	10.85855	21.33375	3.678315
243	2	-0.65	12.07825	22.31135	4.168805
244	2	-0.65	10.3114	20.5906	4.99374
245	2	-0.65	16.8379	20.47425	3.89915
246	1	1.3	18.0449	21.23095	3.04849
247	2	-0.65	31.6861	20.018	4.841135
248	1	1.3	32.35595	21.08125	3.7682
249	2	-0.65	33.60135	21.79875	4.443145
250	1	1.3	39.569	21.5474	3.171085
251	2	-0.65	38.5272	20.93995	4.32737
252	2	-0.65	40.6741	22.2206	4.19336
253	1	1.3	7.09095	24.85745	4.1088
254	2	-0.65	6.6732	23.51035	4.94698
255	2	-0.65	8.25105	24.48405	3.014225
256	1	1.3	12.56225	23.6582	4.996835
257	2	-0.65	13.1384	24.7894	3.935695
258	2	-0.65	15.5745	24.31775	2.93497
259	2	-0.65	35.2158	23.8025	4.62497
260	2	-0.65	36.9484	24.804	3.009505
261	2	-0.65	41.5295	24.7847	4.60658
262	2	-0.65	43.96905	24.4243	3.46541
263	1	1.3	5.25025	26.8549	2.602325
264	2	-0.65	5.78315	25.5522	3.41817
265	2	-0.65	9.6203	27.4199	3.95011
266	1	1.3	14.44655	25.42415	3.245805
267	2	-0.65	15.1171	26.5216	4.28093
268	2	-0.65	34.56255	26.08385	3.47957
269	1	1.3	35.75765	25.25245	4.1411
270	2	-0.65	42.2689	26.3174	2.58662
271	1	1.3	42.80725	25.49895	3.85758
272	1	1.3	10.7811	28.17685	3.15689
273	2	-0.65	11.932	28.73385	4.105345
274	2	-0.65	17.3774	27.5554	4.79928
275	2	-0.65	16.5956	29.06285	2.96774
276	1	1.3	17.97505	28.38825	3.54558
277	2	-0.65	19.10615	29.5312	3.889395
278	1	1.3	32.1096	28.81805	3.255975
279	2	-0.65	33.2861	29.6419	3.95516
280	2	-0.65	37.88445	29.05745	3.630885
281	1	1.3	39.19155	28.39005	4.356675
282	2	-0.65	40.4961	28.08035	3.367055
283	1	1.3	7.23365	32.41245	3.407305
284	2	-0.65	8.52505	31.4866	2.99158
285	1	1.3	14.33495	31.91545	4.141695
286	2	-0.65	13.84115	30.54385	4.85596
287	2	-0.65	15.44975	31.45765	2.990785
288	1	1.3	19.71985	30.6313	4.84685
289	2	-0.65	20.28015	31.9859	4.0585
290	2	-0.65	29.8243	31.67855	2.88902
291	1	1.3	28.57175	32.06065	3.9137
292	2	-0.65	34.5227	31.89165	4.559775
293	1	1.3	37.40905	30.2404	2.54123
294	2	-0.65	36.9502	31.5836	3.388325
295	2	-0.65	41.8635	30.84325	4.746885
296	2	-0.65	43.35765	31.1713	2.50828
297	1	1.3	42.74255	31.9262	3.84669
298	2	-0.65	7.755	33.4934	4.54968
299	2	-0.65	13.0878	32.62965	3.410435
300	2	-0.65	16.72855	34.66635	4.041555
301	1	1.3	21.527	32.5651	3.28341
302	2	-0.65	22.11015	33.8057	4.133345
303	2	-0.65	27.28915	32.6611	3.098515
304	2	-0.65	31.66985	34.31665	4.97878
305	1	1.3	35.73775	32.6226	3.81709
306	2	-0.65	36.52805	33.64315	4.814315
307	2	-0.65	41.7598	33.10445	3.20589
308	2	-0.65	9.5483	36.32285	3.269555
309	2	-0.65	11.9551	35.0591	3.24676
310	1	1.3	10.8346	35.7284	4.1832
311	2	-0.65	11.39035	37.00975	4.92931
312	1	1.3	18.03845	35.2975	3.22422
313	2	-0.65	19.19005	35.65245	4.335845
314	2	-0.65	24.13405	35.5823	4.20537
315	1	1.3	25.2202	35.9226	3.00853
